record,uuid,date,markers,status,quarter,QCountry,QDomestic,QGDPR,QState,QBorn,QRegion,QAge,AgeR,QGeneration,Q100r1,Q100r2,Q100r3,Q100r4,Q100r5,Q100r6,Q100r7,Q100r8,Q100r9,Q100r10,Q110r1,Q110r2,Q110r3,Q110r4,Q110r5,Q110r6,Q110r997,Q110r998,Q110r999,Q120,Q130,Q140,Q201r1,Q201r2,Q201r3,Q201r4,Q201r5,Q201r6,Q201r7,Q201r8,Q201r9,Q201r10,Q201r11,Q201r12,Q201r13,Q201r14,Q201r15,Q201r16,Q202r1,Q202r2,Q202r3,Q202r4,Q202r5,Q202r6,Q202r7,Q202r8,Q203r1,Q203r2,Q203r3,Q203r4,Q203r5,Q203r6,Q203r7,Q203r8,Q203r9,Q203r10,Q203r11,Q203r12,Q203r13,Q203r14,Q203r15,Q203r16,Q204r1,Q204r2,Q204r3,Q204r4,Q204r5,Q204r6,Q204r7,Q204r8,Q204r9,Q204r10,QJob,QJobr97oe,QIndustry,QIndustryr97oe,QRevenue,QEmployees,Exit,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,ipAddress,source,decLang,list,userAgent,fp_etag,fp_html5,fp_flash,fp_browser,dcua,url,session,sesskey,identifier,speeder,qtime_min,filter_$,SL,Q100_SD,Q201_SD,SL_Count,gibberish_Exit,gibberish_count,strikes,Total,QIndustryBanner
512,zf9d622b3r3esv0f,3/18/21 12:05,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1950,2,71,7,3,6,2,2,2,6,2,3,7,9,7,0,0,0,0,1,1,0,0,0,6,6,5,3,3,3,3,3,3,1,3,3,3,3,3,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,97,Vineyard/winery,4,3, ,1,543.31,14, ,10, ,1,2,3/18/21 11:56, ,172.58.100.110, , ,1,"Mozilla/5.0 (Linux; Android 11; SM-G973U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36",z6rqxtkm1vugrjqt,mk4qqaq8ydq40zqs, , ,sa,/survey/selfserve/2135/210303?identifier=K_6annx5rhjf&sesskey=g0jvjr1mzj748rog&mobile=yes,mk4qqaq8ydq40zqs,g0jvjr1mzj748rog,K_6annx5rhjf,0,9.055166667,0,0,2.67498702,0.806225775,0,0,0,0,1,97
517,6cjfggahf84kqce9,3/18/21 12:03,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,23,1965,2,56,5,4,9,2,2,7,5,8,6,8,7,1,0,0,0,0,0,1,0,0,0,5,3,5,3,3,1,3,1,3,1,3,1,3,3,3,1,1,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27, ,97,None,8,4,No,1,231.64,12, ,11, ,1,1,3/18/21 11:59, ,73.228.203.186, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",gzkdf7ny28w59cas,mmnwpnxejwvteqy2, , ,si,/survey/selfserve/2135/210303?identifier=K_wobeblx95g&sesskey=g1xgpn2yyvv875rr&mobile=yes,mmnwpnxejwvteqy2,g1xgpn2yyvv875rr,K_wobeblx95g,0,3.860666667,1,0,2.87711275,1.024695077,0,0,0,0,1,97
519,6ysmer130wys7h80,3/18/21 12:04,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,27,1959,2,62,6,3,9,6,6,8,8,7,8,6,8,8,0,0,0,0,0,0,1,0,0,7,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,97,floorcovering,2,1, ,1,277.73,4, ,10, ,5,6,3/18/21 11:59, ,98.16.146.248, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",sdr2e2jm8f1z9pmp,9xsx6h9tjshzubdw, , ,..,/survey/selfserve/2135/210303?identifier=K_xiuj4inzux&sesskey=g0gio3hu03oe5a3n,9xsx6h9tjshzubdw,g0gio3hu03oe5a3n,K_xiuj4inzux,0,4.628833333,1,1,1.0749677,0,1,0,0,1,1,97
533,ekq3cfkemwbv1yh1,3/18/21 12:13,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,7,1966,1,55,5,4,7,10,10,10,10,8,9,10,10,10,0,0,0,0,0,1,0,0,0,5,5,5,3,3,3,3,3,3,2,3,3,1,3,3,3,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,97,Military,99,2,Great survey,1,167.01,4, ,10, ,5,6,3/18/21 12:11, ,216.255.175.30, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",p323taa36z7f29am,mtpzrv88c5qe3q0g, , ,..,/survey/selfserve/2135/210303?identifier=K_476874d991&sesskey=g39aapg9y6p9oote,mtpzrv88c5qe3q0g,g39aapg9y6p9oote,K_476874d991,0,2.7835,1,0,1.0749677,0.704154339,0,0,0,0,1,97
538,hc4h1y76snqyyx6j,3/18/21 12:17,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,6,1963,4,58,5,3,5,5,5,5,4,2,5,6,4,5,0,0,0,0,0,0,1,0,0,5,5,5,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,97,personal services,1,1,good survey,1,158.17,4, ,10, ,5,6,3/18/21 12:14, ,174.51.32.204, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",04taw7vpcd6t60yc,1kvjw9ptbt61sna3, , ,..,/survey/selfserve/2135/210303?identifier=K_5mnc2qzz4v&sesskey=g0yzo9ktmcqpxwjh,1kvjw9ptbt61sna3,g0yzo9ktmcqpxwjh,K_5mnc2qzz4v,0,2.636166667,1,0,1.0749677,0.5,0,0,0,0,1,97
553,729u7r5zkxxjpqpg,3/18/21 12:33,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1959,2,62,6,3,7,5,6,10,10,10,9,10,9,97,0,0,0,0,0,1,0,0,0,7,7,7,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27, ,97,Retail,3,1, ,1,443.46,14, ,10, ,1,2,3/18/21 12:25, ,73.145.63.141, , ,1,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260T1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36",qb1h2zrfey7xyvvd,9mnfcrab60arjtdj, , ,sa,/survey/selfserve/2135/210303?identifier=K_pf1fv2bv55&sesskey=g3ssyov8o2tvkta7&mobile=yes,9mnfcrab60arjtdj,g3ssyov8o2tvkta7,K_pf1fv2bv55,0,7.391,0,0,28.0636182,0.403112887,0,0,0,0,1,97
567,mkgm8gmj5xky7mgs,3/18/21 12:42,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1976,4,45,4,4,10,10,10,10,9,2,1,8,10,9,0,0,0,0,0,0,1,0,0,0,6,1,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, ,97,Environmental Services and Consulting,2,1, ,1,339.74,4, ,12, ,5,6,3/18/21 12:37, ,54.70.136.144, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0, , , , ,..,/survey/selfserve/2135/210303?identifier=K_4j4nu2o90u&sesskey=g2tsjge4cbnlela4,tp50papgeaqsj701,g2tsjge4cbnlela4,K_4j4nu2o90u,0,5.662333333,1,0,3.446415207,0.806225775,0,0,0,0,1,97
574,acf8rgx28dxe4z30,3/18/21 12:48,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,30,1962,1,59,5,3,8,5,5,5,5,8,5,5,5,5,0,0,0,0,0,0,1,0,0,5,2,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, ,97,Surveying,1,1, ,1,372.43,5, ,10, ,5,6,3/18/21 12:41, ,173.61.26.16, , ,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",1ydduzdrujndaq09,8n7ucp0dywynmhuj, , ,..,/survey/selfserve/2135/210303?identifier=K_6f4bbkaoab&sesskey=g0s9u6u1vlhi6ati,8m7wrya2835dpdt6,g0s9u6u1vlhi6ati,K_6f4bbkaoab,0,6.207166667,1,0,1.264911064,0.75,0,0,0,0,1,97
577,mqeeykcd2rv6q1g4,3/18/21 12:50,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,13,1958,2,63,6,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,5,5,5,3,1,3,3,3,1,1,3,3,3,1,3,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, ,97,banking,14,11, ,1,359.52,13, ,10, ,5,6,3/18/21 12:44, ,73.209.41.173, , ,1,"Mozilla/5.0 (X11; CrOS x86_64 13099.110.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.136 Safari/537.36",hp0matxm57zv4pv6,1vd15tx8g0247h3a, , ,..,/survey/selfserve/2135/210303?identifier=K_152dae0eba&sesskey=g0f831ilqxmxjbbk,1vd15tx8g0247h3a,g0f831ilqxmxjbbk,K_152dae0eba,0,5.992,1,0,0.632455532,1.032795559,0,0,0,0,1,97
578,umu1rsv8uqgwx2sd,3/18/21 12:47,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,25,1977,2,44,4,4,4,3,3,3,3,3,5,6,5,4,0,0,0,0,0,0,1,0,0,3,3,4,1,4,4,3,2,3,1,4,4,1,2,4,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,97,Education,1,1,no,1,197.01,14, ,10, ,1,2,3/18/21 12:44, ,107.242.113.41, , ,1,"Mozilla/5.0 (Linux; Android 10; SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36",j42zjrcjgpzg1gd1,fvmsppuv84f802b3, , ,sa,/survey/selfserve/2135/210303?identifier=K_0u4wzf327b&sesskey=g3ukmu8my2kdx8ll&mobile=yes,sz21xs13mkepcfgv,g3ukmu8my2kdx8ll,K_0u4wzf327b,0,3.2835,1,0,1.100504935,1.31497782,0,0,0,0,1,97
587,uqhhvuudvvqq260k,3/18/21 13:07,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,35,1950,2,71,7,3,5,4,6,7,10,10,10,8,9,10,0,0,0,0,0,1,0,0,0,9,6,5,3,3,3,3,3,3,2,2,3,3,3,3,1,2,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,97,Transportation,3,2,Recruiting or retaining skilled Class 1 drivers in our industry. Many have been laid off who qualify for jobs in the industry but have flat told us they will sit back and take the enhanced unemployment compensation that is offered. This type of push by government is slowing growth in the economy at this time. It will eventually cause many companies to close for lack of drivers and will hinder the ecomony by not getting goods to companies and consumers. Government needs to stop paying people to sit home and,1,827.2,4, ,10, ,5,6,3/18/21 12:53, ,99.13.46.20, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",5e1p5ezyxm6mz37b,u253yb3vm6x0neys, , ,..,/survey/selfserve/2135/210303?identifier=K_23123f597f&sesskey=g2jrkv9yi0ou8la1,u253yb3vm6x0neys,g2jrkv9yi0ou8la1,K_23123f597f,0,13.78666667,0,0,2.282785822,0.727438428,0,0,0,0,1,97
598,5gb08qdcaf0rhrzb,3/18/21 13:08,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,9,1964,3,57,5,3,7,1,1,6,1,1,1,1,7,1,0,0,0,0,0,0,1,0,0,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,97,None of the above,1,1,None,1,193.58,4, ,10, ,5,6,3/18/21 13:05, ,50.89.222.57, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",833ap8vwdmwbb1wv,pxufekszvwkbchd6, , ,..,/survey/selfserve/2135/210303?identifier=K_aee9f6caad&sesskey=g2f3992z5wo8xqvv,pxufekszvwkbchd6,g2f3992z5wo8xqvv,K_aee9f6caad,0,3.226333333,1,1,2.750757471,0,1,0,0,1,1,97
600,s9y96d7swjn8ezp1,3/18/21 13:08,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1960,4,61,6,3,10,98,98,98,98,98,98,98,98,98,0,0,0,0,1,1,0,0,0,98,12,12,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, ,97,Retired,99,99, ,1,138.59,4, ,10, ,5,6,3/18/21 13:05, ,104.53.44.9, , ,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 ADG/11.0.3158 Safari/537.36",99k4mtyyc1z6ax0d,1xgxd6a55mz89sw1, , ,..,/survey/selfserve/2135/210303?identifier=K_pmer5yqg8e&sesskey=g06ftrse44lt0wu0,uh9wpj4mepq721mh,g06ftrse44lt0wu0,K_pmer5yqg8e,0,2.309833333,1,0,27.82804341,0.341565026,0,0,0,0,1,97
602,ar95aqc0dzsja546,3/18/21 13:12,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,18,1962,3,59,5,3,10,8,8,5,1,10,5,8,10,5,0,0,0,0,0,0,0,1,0,3,5,3,1,4,1,4,1,4,1,3,4,1,4,3,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,97,Education,99,11,None,1,306.68,4, ,10, ,5,6,3/18/21 13:07, ,98.163.194.189, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",n8sa2uhyq3z598tz,d8dzn9jg69mvytbu, , ,..,/survey/selfserve/2135/210303?identifier=K_x9wmjeuxzg&sesskey=g3meis2zbhhdnxpg,d8dzn9jg69mvytbu,g3meis2zbhhdnxpg,K_x9wmjeuxzg,0,5.111333333,1,0,2.943920289,1.437590577,0,0,0,0,1,97
623,7rvfb2q0017cry1x,3/19/21 7:45,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,47,1959,4,62,6,3,3,3,4,3,3,5,4,6,2,1,0,0,0,0,0,1,0,0,0,7,6,7,1,1,1,4,1,1,1,4,4,4,4,1,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, ,97,computer technology,14,11, ,1,65598.95,4, ,10, ,5,6,3/18/21 13:31, ,168.149.244.178, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",15266hae21vzpht1,hc0s5p31ha4z02v8, , ,..,/survey/selfserve/2135/210303?identifier=K_4tihyzqeao&sesskey=g3h8h0eah4kxokgn,hc0s5p31ha4z02v8,g3h8h0eah4kxokgn,K_4tihyzqeao,0,1093.315833,0,0,1.429840706,1.5,0,0,0,0,1,97
630,uy4stnunbwhj2huv,3/18/21 13:43,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,9,1947,3,74,7,3,10,1,1,10,6,10,6,10,10,10,0,0,0,0,0,0,1,0,0,5,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,97,Electric utility construction,6,2,Major tax increases,1,292.75,13, ,11, ,5,6,3/18/21 13:38, ,35.139.142.159, , ,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",yd864bdbkccy6rgq,3j5mn9w1q8smf1ga, , ,..,/survey/selfserve/2135/210303?identifier=K_l6u0cmc5d6&sesskey=g0dq6vosl2vithil,hq3fb5fnnznr98vr,g0dq6vosl2vithil,K_l6u0cmc5d6,0,4.879166667,1,1,3.747591819,0,1,0,0,1,1,97
638,d8vczwyx35njskqc,3/18/21 14:08,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1983,2,38,3,5,8,7,7,5,10,7,9,6,4,6,0,0,0,0,0,1,0,0,0,10,6,5,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,97,Beverage retailer,99,1, ,1,722.86,12, ,11, ,1,1,3/18/21 13:56, ,97.78.176.98, , ,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",fn9gykpswt5bhvu3,zwptudcg2dft68uj, , ,si,/survey/selfserve/2135/210303?identifier=K_8j1p7vy6j4&sesskey=g2t1hej9tc026k2x&mobile=yes,zwptudcg2dft68uj,g2t1hej9tc026k2x,K_8j1p7vy6j4,0,12.04766667,0,0,1.791957341,0.632455532,0,0,0,0,1,97
657,tf1mvyyczsae308q,3/18/21 14:26,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,21,1958,1,63,6,3,9,6,9,10,9,8,8,10,9,10,0,0,0,0,0,0,1,0,0,2,4,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,97,Service Technician,97,Hvac,1,1, ,1,205.06,14, ,10, ,1,2,3/18/21 14:23, ,71.192.132.223, , ,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36",3719hr89jsqjz4sw,cea87rmfpr4kdsrm, , ,sa,/survey/selfserve/2135/210303?identifier=K_e1c9609032&sesskey=g0a3cd64yil418ip&mobile=yes,ffzty1gqhxe9wsb8,g0a3cd64yil418ip,K_e1c9609032,0,3.417666667,1,0,1.229272594,0.25,0,0,0,0,1,97
682,07qy7m6064gfp0wv,3/18/21 15:19,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,30,1956,1,65,6,3,9,8,6,10,8,2,9,10,10,9,0,0,0,1,0,0,0,0,0,3,1,6,3,2,3,3,3,3,1,3,3,3,3,3,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,97,Real Estate Development,14,8, ,1,316.65,4, ,10, ,5,6,3/18/21 15:14, ,68.84.237.104, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",qp2xtb5uqwn56zqg,0k23h567nnx83wd6, , ,..,/survey/selfserve/2135/210303?identifier=K_5amp9hhw7e&sesskey=g1whxnhlvj5470l7,0k23h567nnx83wd6,g1whxnhlvj5470l7,K_5amp9hhw7e,0,5.2775,1,0,2.469817807,0.946484724,0,0,0,0,1,97
684,sd56sgxugzb0hg9v,3/18/21 15:22,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1960,4,61,6,3,8,97,97,8,98,98,2,8,9,9,0,0,0,0,0,0,0,0,1,97,12,12,3,3,3,3,3,3,1,3,3,3,4,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, ,97,Mapping,1,1, ,1,110.95,13, ,11, ,5,6,3/18/21 15:20, ,76.87.78.77, , ,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",yzex457evqrxdnc2,mfs75rabrh4xtbaf, , ,..,/survey/selfserve/2135/210303?identifier=K_02a97d828a&sesskey=g2fkypa1jzpqh7tj,bpqfasu4mv4j9w4c,g2fkypa1jzpqh7tj,K_02a97d828a,1,1.849166667,1,0,46.60519761,0.573730483,0,0,0,1,1,97
694,az8r1u0ehhdc97e3,3/18/21 15:54,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,22,1970,2,51,5,4,9,8,6,7,7,10,9,8,9,10,0,0,0,0,0,0,1,0,0,8,9,8,3,3,4,3,3,4,2,2,3,4,4,3,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,97,TRAVEL,1,1, ,1,378.88,4, ,10, ,5,6,3/18/21 15:48, ,99.104.236.18, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",q39cta15fdnxeswj,sdyyn1urk14pgauc, , ,..,/survey/selfserve/2135/210303?identifier=K_l6txqdiamg&sesskey=g0x0rna92huoq7wt,sdyyn1urk14pgauc,g0x0rna92huoq7wt,K_l6txqdiamg,0,6.314666667,1,0,1.33749351,0.981070844,0,0,0,0,1,97
712,ufazrx6jygvz3fv7,3/18/21 16:33,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,5,1983,4,38,3,5,5,9,8,7,7,4,7,6,3,5,0,0,0,0,0,1,0,0,0,6,5,4,3,4,3,3,4,3,1,3,3,3,3,3,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,97,Public Utility,99,4, ,1,200.7,4, ,10, ,5,6,3/18/21 16:30, ,71.93.219.124, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",ydevzs3am7tvsz6x,f77bv64yp1xxghee, , ,..,/survey/selfserve/2135/210303?identifier=K_dw65e7qt4z&sesskey=g01p6d0vb2keiclj,f77bv64yp1xxghee,g01p6d0vb2keiclj,K_dw65e7qt4z,0,3.345,1,0,1.852925615,0.928708781,0,0,0,0,1,97
716,s49305gfpscq9csp,3/18/21 16:45,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,43,1952,3,69,6,3,6,6,6,7,6,5,6,6,6,7,0,0,0,0,0,0,1,0,0,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,97,Health Care,1,1, ,1,449.03,4, ,10, ,5,6,3/18/21 16:37, ,107.196.235.127, , ,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36 OPR/74.0.3911.218",p5xgnguzbsp7s3ka,bzya801ftzt40tdf, , ,..,/survey/selfserve/2135/210303?identifier=K_4nqeggenyk&sesskey=g3uamnkmyrhbz7uh,bzya801ftzt40tdf,g3uamnkmyrhbz7uh,K_4nqeggenyk,0,7.483833333,0,1,0.567646212,0,1,0,0,1,1,97
735,0erwkhkaanqgpx2q,3/18/21 17:49,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,28,1955,4,66,6,3,10,9,9,10,10,9,9,10,10,10,0,0,0,0,0,0,1,0,0,4,3,3,3,1,1,3,1,3,1,3,1,3,1,2,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,97,Commercial Real Estate,13,5, ,1,136.68,4, ,12, ,5,6,3/18/21 17:47, ,72.193.109.50, , ,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,8khtqfs3hmzrb1zp,egw0zqvsp3g8xc75, , ,..,/survey/selfserve/2135/210303?identifier=K_952nzuzyxh&sesskey=g3ja62zg6e89c4np,egw0zqvsp3g8xc75,g3ja62zg6e89c4np,K_952nzuzyxh,0,2.278,1,0,0.516397779,0.981070844,0,0,0,0,1,97
741,u82eg3ezn9ee90st,3/18/21 18:09,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,9,1955,3,66,6,3,6,8,8,5,6,5,7,8,10,3,0,1,0,0,0,0,0,0,0,3,3,3,4,4,2,4,1,4,1,3,4,4,4,3,1,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,97,Retail,14,11, ,1,306.72,12, ,11, ,3,1,3/18/21 18:04, ,47.201.99.232, , ,1,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",qzck66a3yb0g19yk,8aw5pwfb1rf6g7zw, , ,ti,/survey/selfserve/2135/210303?identifier=K_omboulgxjf&sesskey=g2knskk9euyvmexv&mobile=yes,jxwukrke2pzeqkyc,g2knskk9euyvmexv,K_omboulgxjf,0,5.112,1,0,2.011080417,1.376892637,0,0,0,0,1,97
746,3y790v769uqvj1a6,3/18/21 18:57,"qualified,/Industry/YGxVs,/Total/Total,20210318_05:19_v3",3,1,1,1,1,35,1969,2,52,5,4,7,97,98,5,4,98,98,7,6,98,0,0,0,0,0,1,0,0,0,5,11,11,4,3,2,3,4,3,4,3,4,3,1,4,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,97,Food broker,14,11, ,1,538.26,14, ,10, ,1,2,3/18/21 18:48, ,174.101.139.108, , ,1,"Mozilla/5.0 (Linux; Android 11; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36",weqk9dtw3r4d88jt,0n0bd0e1eptu4tez, , ,sa,/survey/selfserve/2135/210303?identifier=K_spbbtagsbh&sesskey=g0yzuc0lmntjg3hn&mobile=yes,0n0bd0e1eptu4tez,g0yzuc0lmntjg3hn,K_spbbtagsbh,0,8.971,0,0,48.4969644,1.046820583,0,0,0,0,1,97
